id,pokemon_id,move_id
6827,75,153
6828,75,156
6829,75,157
6830,75,164
6831,75,173
6832,75,174
6833,75,175
6834,75,182
6835,75,184
6836,75,189
6837,75,201
6838,75,203
6839,75,205
6840,75,207
6841,75,213
6842,75,214
6843,75,216
6844,75,218
6845,75,222
6846,75,223
6847,75,237
6848,75,241
6849,75,246
6850,75,249
6851,75,263
6852,75,264
6853,75,267
6854,75,276
6855,75,280
6856,75,290
6857,75,300
6858,75,317
6859,75,334
6860,75,335
6861,75,341
6862,75,350
6863,75,359
6864,75,360
6865,75,363
6866,75,374
6867,75,389
6868,75,397
6869,75,411
6870,75,414
6871,75,431
6872,75,442
6873,75,444
6874,75,445
6875,75,446
6876,75,469
6877,75,479
6878,75,484
6879,75,496
6880,75,510
6881,75,523
6882,75,590
6883,75,612
6884,75,667
6885,75,707
6886,75,776
6887,75,851
6888,75,912
6889,76,5
6890,76,7
6891,76,9
6892,76,25
6893,76,28
6894,76,29
6895,76,33
6896,76,34
6897,76,36
6898,76,38
6899,76,46
6900,76,53
6901,76,63
6902,76,66
6903,76,68
6904,76,69
6905,76,70
6906,76,88
6907,76,89
6908,76,90
6909,76,91
6910,76,92
6911,76,99
6912,76,102
6913,76,104
6914,76,106
6915,76,111
6916,76,117
6917,76,118
6918,76,120
6919,76,126
6920,76,153
6921,76,156
6922,76,157
6923,76,164
6924,76,173
6925,76,174
6926,76,175
6927,76,182
6928,76,184
6929,76,189
6930,76,201
6931,76,203
6932,76,205
6933,76,207
6934,76,210
6935,76,213
6936,76,214
6937,76,216
6938,76,218
6939,76,222
6940,76,223
6941,76,237
6942,76,241
6943,76,246
6944,76,249
6945,76,263
6946,76,264
6947,76,267
6948,76,276
6949,76,280
6950,76,290
6951,76,300
6952,76,317
6953,76,334
6954,76,335
6955,76,341
6956,76,350
6957,76,359
6958,76,360
6959,76,363
6960,76,374
6961,76,389
6962,76,397
6963,76,411
6964,76,414
6965,76,416
6966,76,431
6967,76,442
6968,76,444
6969,76,445
6970,76,446
6971,76,469
6972,76,479
6973,76,484
6974,76,496
6975,76,510
6976,76,523
6977,76,537
6978,76,590
6979,76,612
6980,76,667
6981,76,707
6982,76,776
6983,76,851
6984,76,912
6985,77,23
6986,77,24
6987,77,29
6988,77,32
6989,77,33
6990,77,34
6991,77,36
6992,77,37
6993,77,38
6994,77,39
6995,77,45
6996,77,52
6997,77,53
6998,77,67
6999,77,70
7000,77,76
7001,77,83
7002,77,92
7003,77,95
7004,77,97
7005,77,98
7006,77,99
7007,77,102
7008,77,104
7009,77,115
7010,77,117
7011,77,126
7012,77,129
7013,77,130
7014,77,156
7015,77,164
7016,77,172
7017,77,173
7018,77,174
7019,77,182
7020,77,203
7021,77,204
7022,77,207
7023,77,213
7024,77,214
7025,77,216
7026,77,218
7027,77,231
7028,77,234
7029,77,237
7030,77,241
7031,77,257
7032,77,261
7033,77,263
7034,77,290
7035,77,315
7036,77,340
7037,77,363
7038,77,394
7039,77,445
7040,77,458
7041,77,488
7042,77,496
7043,77,497
7044,77,502
7045,77,510
7046,77,517
7047,77,528
7048,77,583
7049,77,590
7050,77,595
7051,77,667
7052,77,669
7053,78,6
7054,78,14
7055,78,23
7056,78,24
7057,78,29
7058,78,31
7059,78,32
7060,78,33
7061,78,34
7062,78,36
7063,78,38
7064,78,39
7065,78,45
7066,78,52
7067,78,53
7068,78,63
7069,78,67
7070,78,70
7071,78,76
7072,78,83
7073,78,92
7074,78,95
7075,78,97
7076,78,98
7077,78,99
7078,78,102
7079,78,104
7080,78,115
7081,78,117
7082,78,126
7083,78,129
7084,78,130
7085,78,156
7086,78,164
7087,78,172
7088,78,173
7089,78,174
7090,78,182
7091,78,203
7092,78,204
7093,78,207
7094,78,213
7095,78,214
7096,78,216
7097,78,218
7098,78,224
7099,78,226
7100,78,231
7101,78,237
7102,78,241
7103,78,257
7104,78,261
7105,78,263
7106,78,290
7107,78,315
7108,78,340
7109,78,363
7110,78,394
7111,78,398
7112,78,416
7113,78,445
7114,78,458
7115,78,488
7116,78,496
7117,78,497
7118,78,502
7119,78,510
7120,78,517
7121,78,528
7122,78,529
7123,78,583
7124,78,590
7125,78,595
7126,78,667
7127,78,669
7128,78,675
7129,78,684
7130,78,815
7131,79,6
7132,79,23
7133,79,29
7134,79,33
7135,79,34
7136,79,36
7137,79,38
7138,79,45
7139,79,50
7140,79,53
7141,79,55
7142,79,56
7143,79,57
7144,79,58
7145,79,59
7146,79,60
7147,79,61
7148,79,70
7149,79,86
7150,79,89
7151,79,90
7152,79,91
7153,79,92
7154,79,93
7155,79,94
7156,79,99
7157,79,100
7158,79,102
7159,79,104
7160,79,113
7161,79,115
7162,79,117
7163,79,126
7164,79,127
7165,79,129
7166,79,130
7167,79,133
7168,79,138
7169,79,148
7170,79,149
7171,79,156
7172,79,161
7173,79,164
7174,79,171
7175,79,173
7176,79,174
7177,79,182
7178,79,187
7179,79,189
7180,79,192
7181,79,196
7182,79,203
7183,79,207
7184,79,213
7185,79,214
7186,79,216
7187,79,218
7188,79,219
7189,79,231
7190,79,237
7191,79,240
7192,79,241
7193,79,244
7194,79,247
7195,79,248
7196,79,250
7197,79,258
7198,79,263
7199,79,270
7200,79,271
7201,79,277
7202,79,278
7203,79,281
7204,79,285
7205,79,286
7206,79,290
7207,79,291
7208,79,300
7209,79,303
7210,79,311
7211,79,324
7212,79,335
7213,79,341
7214,79,347
7215,79,352
7216,79,362
7217,79,363
7218,79,382
7219,79,401
7220,79,419
7221,79,428
7222,79,433
7223,79,445
7224,79,447
7225,79,472
7226,79,473
7227,79,477
7228,79,492
7229,79,495
7230,79,496
7231,79,497
7232,79,500
7233,79,503
7234,79,505
7235,79,510
7236,79,523
7237,79,562
7238,79,590
7239,79,678
7240,79,710
7241,79,797
7242,79,851
7243,79,883
7244,79,886
7245,80,5
7246,80,6
7247,80,8
7248,80,23
7249,80,25
7250,80,29
7251,80,33
7252,80,34
7253,80,36
7254,80,38
7255,80,45
7256,80,50
7257,80,53
7258,80,55
7259,80,56
7260,80,57
7261,80,58
7262,80,59
7263,80,60
7264,80,61
7265,80,63
7266,80,66
7267,80,68
7268,80,69
7269,80,70
7270,80,86
7271,80,89
7272,80,90
7273,80,91
7274,80,92
7275,80,93
7276,80,94
7277,80,99
7278,80,100
7279,80,102
7280,80,104
7281,80,110
7282,80,113
7283,80,115
7284,80,117
7285,80,118
7286,80,126
7287,80,127
7288,80,129
7289,80,130
7290,80,133
7291,80,138
7292,80,148
7293,80,149
7294,80,156
7295,80,161
7296,80,164
7297,80,171
7298,80,173
7299,80,174
7300,80,182
7301,80,189
7302,80,192
7303,80,196
7304,80,203
7305,80,207
7306,80,210
7307,80,213
7308,80,214
7309,80,216
7310,80,218
7311,80,219
7312,80,223
7313,80,231
7314,80,237
7315,80,240
7316,80,241
7317,80,244
7318,80,247
7319,80,248
7320,80,249
7321,80,250
7322,80,258
7323,80,263
7324,80,264
7325,80,270
7326,80,271
7327,80,277
7328,80,278
7329,80,280
7330,80,281
7331,80,285
7332,80,286
7333,80,290
7334,80,291
7335,80,303
7336,80,311
7337,80,324
7338,80,330
7339,80,332
7340,80,334
7341,80,335
7342,80,341
7343,80,347
7344,80,352
7345,80,362
7346,80,363
7347,80,374
7348,80,401
7349,80,409
7350,80,411
7351,80,416
7352,80,417
7353,80,419
7354,80,428
7355,80,433
7356,80,445
7357,80,447
7358,80,472
7359,80,473
7360,80,477
7361,80,492
7362,80,495
7363,80,496
7364,80,497
7365,80,500
7366,80,503
7367,80,505
7368,80,510
7369,80,523
7370,80,534
7371,80,590
7372,80,678
7373,80,710
7374,80,776
7375,80,797
7376,80,851
7377,80,883
7378,80,886
7379,80,917
7380,81,29
7381,81,33
7382,81,36
7383,81,38
7384,81,48
7385,81,49
7386,81,84
7387,81,85
7388,81,86
7389,81,87
7390,81,92
7391,81,99
7392,81,100
7393,81,102
7394,81,103
7395,81,104
7396,81,109
7397,81,113
7398,81,115
7399,81,117
7400,81,129
7401,81,148
7402,81,153
7403,81,156
7404,81,164
7405,81,173
7406,81,174
7407,81,182
7408,81,192
7409,81,199
7410,81,201
7411,81,203
7412,81,205
7413,81,207
7414,81,209
7415,81,214
7416,81,216
7417,81,218
7418,81,237
7419,81,240
7420,81,241
7421,81,244
7422,81,263
7423,81,268
7424,81,270
7425,81,277
7426,81,278
7427,81,290
7428,81,319
7429,81,324
7430,81,334
7431,81,351
7432,81,356
7433,81,360
7434,81,363
7435,81,393
7436,81,429
7437,81,430
7438,81,435
7439,81,442
7440,81,443
7441,81,451
7442,81,484
7443,81,486
7444,81,496
7445,81,521
7446,81,527
7447,81,528
7448,81,590
7449,81,598
7450,81,604
7451,81,796
7452,81,804
7453,81,851
7454,82,29
7455,82,33
7456,82,36
7457,82,38
7458,82,48
7459,82,49
7460,82,63
7461,82,84
7462,82,85
7463,82,86
7464,82,87
7465,82,92
7466,82,99
7467,82,100
7468,82,102
7469,82,103
7470,82,104
7471,82,109
7472,82,113
7473,82,115
7474,82,117
7475,82,129
7476,82,148
7477,82,153
7478,82,156
7479,82,161
7480,82,164
7481,82,173
7482,82,174
7483,82,182
7484,82,192
7485,82,199
7486,82,201
7487,82,203
7488,82,205
7489,82,207
7490,82,209
7491,82,214
7492,82,216
7493,82,218
7494,82,237
7495,82,240
7496,82,241
7497,82,244
7498,82,263
7499,82,268
7500,82,270
7501,82,277
7502,82,278
7503,82,290
7504,82,319
7505,82,324
7506,82,334
7507,82,351
7508,82,356
7509,82,360
7510,82,363
7511,82,393
7512,82,416
7513,82,429
7514,82,430
7515,82,435
7516,82,442
7517,82,443
7518,82,451
7519,82,484
7520,82,486
7521,82,496
7522,82,521
7523,82,527
7524,82,528
7525,82,590
7526,82,598
7527,82,604
7528,82,796
7529,82,804
7530,82,851
7531,83,13
7532,83,14
7533,83,15
7534,83,16
7535,83,18
7536,83,19
7537,83,28
7538,83,29
7539,83,31
7540,83,34
7541,83,36
7542,83,38
7543,83,43
7544,83,64
7545,83,75
7546,83,92
7547,83,97
7548,83,98
7549,83,99
7550,83,102
7551,83,104
7552,83,115
7553,83,116
7554,83,117
7555,83,119
7556,83,129
7557,83,130
7558,83,143
7559,83,156
7560,83,163
7561,83,164
7562,83,168
7563,83,173
7564,83,174
7565,83,175
7566,83,182
7567,83,189
7568,83,193
7569,83,197
7570,83,203
7571,83,206
7572,83,207
7573,83,210
7574,83,211
7575,83,213
7576,83,214
7577,83,216
7578,83,218
7579,83,226
7580,83,231
7581,83,237
7582,83,239
7583,83,241
7584,83,244
7585,83,253
7586,83,257
7587,83,263
7588,83,270
7589,83,279
7590,83,282
7591,83,290
7592,83,297
7593,83,314
7594,83,332
7595,83,343
7596,83,348
7597,83,355
7598,83,363
7599,83,364
7600,83,365
7601,83,366
7602,83,369
7603,83,370
7604,83,376
7605,83,387
7606,83,398
7607,83,400
7608,83,403
7609,83,413
7610,83,432
7611,83,445
7612,83,466
7613,83,493
7614,83,496
7615,83,512
7616,83,514
7617,83,515
7618,83,526
7619,83,590
7620,83,660
7621,83,669
7622,83,673
7623,83,675
7624,83,693
7625,83,814
7626,84,14
7627,84,17
7628,84,18
7629,84,19
7630,84,26
7631,84,29
7632,84,31
7633,84,34
7634,84,36
7635,84,37
7636,84,38
7637,84,43
7638,84,45
7639,84,48
7640,84,64
7641,84,65
7642,84,67
7643,84,92
7644,84,97
7645,84,98
7646,84,99
7647,84,102
7648,84,104
7649,84,114
7650,84,115
7651,84,117
7652,84,119
7653,84,129
7654,84,130
7655,84,143
7656,84,156
7657,84,161
7658,84,164
7659,84,168
7660,84,173
7661,84,174
7662,84,175
7663,84,182
7664,84,185
7665,84,189
7666,84,203
7667,84,207
7668,84,211
7669,84,213
7670,84,214
7671,84,216
7672,84,218
7673,84,226
7674,84,228
7675,84,237
7676,84,240
7677,84,241
7678,84,253
7679,84,263
7680,84,270
7681,84,282
7682,84,283
7683,84,290
7684,84,297
7685,84,314
7686,84,332
7687,84,355
7688,84,363
7689,84,365
7690,84,366
7691,84,367
7692,84,372
7693,84,413
7694,84,445
7695,84,458
7696,84,496
7697,84,497
7698,84,512
7699,84,526
7700,84,590
7701,84,675
7702,84,679
7703,84,851
7704,85,14
7705,85,17
7706,85,18
7707,85,19
7708,85,26
7709,85,29
7710,85,31
7711,85,34
7712,85,36
7713,85,37
7714,85,38
7715,85,43
7716,85,45
7717,85,48
7718,85,63
7719,85,64
7720,85,65
7721,85,67
7722,85,92
7723,85,97
7724,85,98
7725,85,99
7726,85,102
7727,85,104
7728,85,115
7729,85,117
7730,85,119
7731,85,129
7732,85,130
7733,85,143
7734,85,156
7735,85,161
7736,85,164
7737,85,168
7738,85,173
7739,85,174
7740,85,175
7741,85,182
7742,85,184
7743,85,189
7744,85,203
7745,85,207
7746,85,211
7747,85,213
7748,85,214
7749,85,216
7750,85,218
7751,85,226
7752,85,228
7753,85,237
7754,85,240
7755,85,241
7756,85,253
7757,85,259
7758,85,263
7759,85,269
7760,85,270
7761,85,282
7762,85,283
7763,85,290
7764,85,297
7765,85,314
7766,85,332
7767,85,355
7768,85,363
7769,85,365
7770,85,366
7771,85,367
7772,85,371
7773,85,372
7774,85,413
7775,85,416
7776,85,445
7777,85,458
7778,85,496
7779,85,497
7780,85,512
7781,85,526
7782,85,529
7783,85,590
7784,85,675
7785,85,679
7786,85,707
7787,85,851
7788,85,884
7789,85,885
7790,86,6
7791,86,21
7792,86,29
7793,86,32
7794,86,34
7795,86,36
7796,86,38
7797,86,45
7798,86,50
7799,86,55
7800,86,56
7801,86,57
7802,86,58
7803,86,59
7804,86,61
7805,86,62
7806,86,64
7807,86,70
7808,86,92
7809,86,99
7810,86,102
7811,86,104
7812,86,114
7813,86,117
7814,86,122
7815,86,127
7816,86,130
7817,86,156
7818,86,164
7819,86,168
7820,86,173
7821,86,174
7822,86,182
7823,86,195
7824,86,196
7825,86,203
7826,86,204
7827,86,207
7828,86,213
7829,86,214
7830,86,216
7831,86,218
7832,86,219
7833,86,224
7834,86,227
7835,86,231
7836,86,237
7837,86,240
7838,86,250
7839,86,252
7840,86,253
7841,86,254
7842,86,255
7843,86,256
7844,86,258
7845,86,263
7846,86,270
7847,86,290
7848,86,291
7849,86,311
7850,86,324
7851,86,330
7852,86,333
7853,86,346
7854,86,352
7855,86,362
7856,86,363
7857,86,374
7858,86,392
7859,86,401
7860,86,419
7861,86,420
7862,86,445
7863,86,453
7864,86,494
7865,86,496
7866,86,497
7867,86,529
7868,86,562
7869,86,590
7870,86,684
7871,86,812
7872,86,813
7873,86,851
7874,86,861
7875,86,883
7876,86,886
7877,87,6
7878,87,29
7879,87,32
7880,87,34
7881,87,36
7882,87,38
7883,87,45
7884,87,50
7885,87,55
7886,87,56
7887,87,57
7888,87,58
7889,87,59
7890,87,61
7891,87,62
7892,87,63
7893,87,70
7894,87,92
7895,87,99
7896,87,102
7897,87,104
7898,87,114
7899,87,117
7900,87,122
7901,87,127
7902,87,130
7903,87,156
7904,87,164
7905,87,168
7906,87,173
7907,87,174
7908,87,182
7909,87,195
7910,87,196
7911,87,203
7912,87,204
7913,87,207
7914,87,213
7915,87,214
7916,87,216
7917,87,218
7918,87,219
7919,87,224
7920,87,227
7921,87,231
7922,87,237
7923,87,240
7924,87,250
7925,87,252
7926,87,253
7927,87,254
7928,87,255
7929,87,256
7930,87,258
7931,87,263
7932,87,270
7933,87,282
7934,87,283
7935,87,290
7936,87,291
7937,87,311
7938,87,324
7939,87,329
7940,87,330
7941,87,333
7942,87,352
7943,87,362
7944,87,363
7945,87,374
7946,87,392
7947,87,401
7948,87,416
7949,87,419
7950,87,420
7951,87,445
7952,87,453
7953,87,494
7954,87,496
7955,87,497
7956,87,524
7957,87,529
7958,87,562
7959,87,583
7960,87,590
7961,87,684
7962,87,710
7963,87,812
7964,87,813
7965,87,851
7966,87,861
7967,87,883
7968,87,886
7969,87,914
7970,88,1
7971,88,7
7972,88,8
7973,88,9
7974,88,29
7975,88,34
7976,88,36
7977,88,50
7978,88,53
7979,88,70
7980,88,72
7981,88,85
7982,88,87
7983,88,91
7984,88,92
7985,88,99
7986,88,102
7987,88,103
7988,88,104
7989,88,106
7990,88,107
7991,88,109
7992,88,114
7993,88,117
7994,88,118
7995,88,120
7996,88,122
7997,88,123
7998,88,124
7999,88,126
8000,88,139
8001,88,151
8002,88,153
8003,88,156
8004,88,157
8005,88,164
8006,88,168
8007,88,173
8008,88,174
8009,88,182
8010,88,184
8011,88,188
8012,88,189
8013,88,192
8014,88,201
8015,88,202
8016,88,203
8017,88,207
8018,88,212
8019,88,213
8020,88,214
8021,88,216
8022,88,218
8023,88,220
8024,88,223
8025,88,237
8026,88,240
8027,88,241
8028,88,247
8029,88,254
8030,88,255
8031,88,256
8032,88,259
8033,88,262
8034,88,263
8035,88,269
8036,88,270
8037,88,286
8038,88,290
8039,88,317
8040,88,325
8041,88,341
8042,88,351
8043,88,363
8044,88,371
8045,88,374
8046,88,398
8047,88,409
8048,88,425
8049,88,426
8050,88,428
8051,88,441
8052,88,445
8053,88,474
8054,88,482
8055,88,491
8056,88,496
8057,88,506
8058,88,510
8059,88,562
8060,88,590
8061,88,611
8062,88,612
8063,88,851
8064,89,1
8065,89,7
8066,89,8
8067,89,9
8068,89,29
8069,89,34
8070,89,36
8071,89,50
8072,89,53
8073,89,63
8074,89,70
8075,89,72
8076,89,85
8077,89,87
8078,89,91
8079,89,92
8080,89,99
8081,89,102
8082,89,103
8083,89,104
8084,89,106
8085,89,107
8086,89,109
8087,89,114
8088,89,117
8089,89,118
8090,89,120
8091,89,123
8092,89,124
8093,89,126
8094,89,129
8095,89,139
8096,89,151
8097,89,153
8098,89,156
8099,89,157
8100,89,164
8101,89,168
8102,89,173
8103,89,174
8104,89,180
8105,89,182
8106,89,184
8107,89,188
8108,89,189
8109,89,192
8110,89,201
8111,89,202
8112,89,203
8113,89,207
8114,89,213
8115,89,214
8116,89,216
8117,89,218
8118,89,220
8119,89,223
8120,89,237
8121,89,240
8122,89,241
8123,89,247
8124,89,249
8125,89,259
8126,89,262
8127,89,263
8128,89,264
8129,89,269
8130,89,270
8131,89,280
8132,89,282
8133,89,286
8134,89,290
8135,89,317
8136,89,335
8137,89,341
8138,89,351
8139,89,363
8140,89,371
8141,89,374
8142,89,390
8143,89,398
8144,89,399
8145,89,409
8146,89,411
8147,89,416
8148,89,426
8149,89,428
8150,89,441
8151,89,445
8152,89,474
8153,89,482
8154,89,491
8155,89,496
8156,89,506
8157,89,510
8158,89,562
8159,89,585
8160,89,590
8161,89,599
8162,89,611
8163,89,612
8164,89,679
8165,89,808
8166,89,851
8167,90,29
8168,90,33
8169,90,36
8170,90,38
8171,90,41
8172,90,43
8173,90,48
8174,90,55
8175,90,56
8176,90,57
8177,90,58
8178,90,59
8179,90,61
8180,90,62
8181,90,92
8182,90,99
8183,90,100
8184,90,102
8185,90,103
8186,90,104
8187,90,110
8188,90,112
8189,90,115
8190,90,117
8191,90,120
8192,90,127
8193,90,128
8194,90,129
8195,90,153
8196,90,156
8197,90,161
8198,90,164
8199,90,173
8200,90,174
8201,90,182
8202,90,191
8203,90,196
8204,90,203
8205,90,207
8206,90,213
8207,90,214
8208,90,216
8209,90,218
8210,90,229
8211,90,237
8212,90,240
8213,90,250
8214,90,258
8215,90,263
8216,90,270
8217,90,290
8218,90,291
8219,90,333
8220,90,334
8221,90,341
8222,90,350
8223,90,352
8224,90,362
8225,90,363
8226,90,371
8227,90,390
8228,90,392
8229,90,419
8230,90,420
8231,90,445
8232,90,496
8233,90,504
8234,90,534
8235,90,590
8236,90,710
8237,90,791
8238,90,851
8239,90,861
8240,90,883
8241,90,886
8242,91,29
8243,91,33
8244,91,34
8245,91,36
8246,91,38
8247,91,41
8248,91,42
8249,91,43
8250,91,48
8251,91,55
8252,91,56
8253,91,57
8254,91,58
8255,91,59
8256,91,61
8257,91,62
8258,91,63
8259,91,92
8260,91,99
8261,91,100
8262,91,102
8263,91,103
8264,91,104
8265,91,110
8266,91,112
8267,91,113
8268,91,115
8269,91,117
8270,91,120
8271,91,127
8272,91,128
8273,91,129
8274,91,131
8275,91,153
8276,91,156
8277,91,161
8278,91,164
8279,91,173
8280,91,174
8281,91,182
8282,91,184
8283,91,191
8284,91,196
8285,91,203
8286,91,207
8287,91,213
8288,91,214
8289,91,216
8290,91,218
8291,91,237
8292,91,240
8293,91,250
8294,91,258
8295,91,259
8296,91,263
8297,91,270
8298,91,290
8299,91,291
8300,91,311
8301,91,324
8302,91,333
8303,91,334
8304,91,341
8305,91,350
8306,91,352
8307,91,362
8308,91,363
8309,91,371
8310,91,390
8311,91,398
8312,91,416
8313,91,419
8314,91,420
8315,91,445
8316,91,496
8317,91,504
8318,91,524
8319,91,529
8320,91,534
8321,91,556
8322,91,590
8323,91,684
8324,91,710
8325,91,798
8326,91,851
8327,91,861
8328,91,883
8329,91,886
8330,92,7
8331,92,8
8332,92,9
8333,92,29
8334,92,50
8335,92,72
8336,92,85
8337,92,87
8338,92,92
8339,92,94
8340,92,95
8341,92,99
8342,92,101
8343,92,102
8344,92,104
8345,92,109
8346,92,114
8347,92,117
8348,92,120
8349,92,122
8350,92,123
8351,92,138
8352,92,139
8353,92,149
8354,92,153
8355,92,156
8356,92,164
8357,92,168
8358,92,171
8359,92,173
8360,92,174
8361,92,180
8362,92,182
8363,92,184
8364,92,188
8365,92,192
8366,92,194
8367,92,195
8368,92,196
8369,92,202
8370,92,203
8371,92,207
8372,92,212
8373,92,213
8374,92,214
8375,92,216
8376,92,218
8377,92,220
8378,92,237
8379,92,240
8380,92,241
8381,92,244
8382,92,247
8383,92,253
8384,92,259
8385,92,261
8386,92,263
8387,92,269
8388,92,271
8389,92,282
8390,92,285
8391,92,286
8392,92,288
8393,92,289
8394,92,290
8395,92,310
8396,92,363
8397,92,371
8398,92,373
8399,92,389
8400,92,398
8401,92,399
8402,92,412
8403,92,417
8404,92,433
8405,92,441
8406,92,445
8407,92,466
8408,92,472
8409,92,474
8410,92,477
8411,92,482
8412,92,491
8413,92,492
8414,92,496
8415,92,499
8416,92,502
8417,92,506
8418,92,513
8419,92,590
8420,92,605
8421,92,611
8422,92,806
8423,92,809
8424,92,810
8425,92,851
8426,93,7
8427,93,8
8428,93,9
8429,93,29
8430,93,72
8431,93,85
8432,93,87
8433,93,92
8434,93,94
8435,93,95
8436,93,99
8437,93,101
8438,93,102
8439,93,104
8440,93,109
8441,93,114
8442,93,117
8443,93,118
8444,93,120
8445,93,122
8446,93,123
8447,93,138
8448,93,139
8449,93,149
8450,93,153
8451,93,156
8452,93,164
8453,93,168
8454,93,171
8455,93,173
8456,93,174
8457,93,180
8458,93,182
8459,93,184
8460,93,188
8461,93,192
8462,93,194
8463,93,196
8464,93,202
8465,93,203
8466,93,207
8467,93,212
8468,93,213
8469,93,214
8470,93,216
8471,93,218
8472,93,220
8473,93,227
8474,93,237
8475,93,240
8476,93,241
8477,93,244
8478,93,247
8479,93,253
8480,93,259
8481,93,261
8482,93,263
8483,93,269
8484,93,271
8485,93,282
8486,93,285
8487,93,286
8488,93,289
8489,93,290
8490,93,310
8491,93,325
8492,93,363
8493,93,371
8494,93,373
8495,93,374
8496,93,389
8497,93,390
8498,93,398
8499,93,399
8500,93,411
8501,93,412
8502,93,417
8503,93,421
8504,93,433
8505,93,441
8506,93,445
8507,93,466
8508,93,472
8509,93,474
8510,93,477
8511,93,482
8512,93,491
8513,93,492
8514,93,496
8515,93,502
8516,93,506
8517,93,566
8518,93,590
8519,93,605
8520,93,611
8521,93,806
8522,93,809
8523,93,810
8524,93,851
8525,94,5
8526,94,7
8527,94,8
8528,94,9
8529,94,25
8530,94,29
8531,94,34
8532,94,36
8533,94,38
8534,94,50
8535,94,63
8536,94,66
8537,94,68
8538,94,69
8539,94,70
8540,94,72
8541,94,85
8542,94,86
8543,94,87
8544,94,92
8545,94,94
8546,94,95
8547,94,99
8548,94,101
8549,94,102
8550,94,104
8551,94,109
8552,94,114
8553,94,117
8554,94,118
8555,94,120
8556,94,122
8557,94,123
8558,94,130
8559,94,138
8560,94,139
8561,94,149
8562,94,153
8563,94,156
8564,94,164
8565,94,168
8566,94,171
8567,94,173
8568,94,174
8569,94,180
8570,94,182
8571,94,184
8572,94,188
8573,94,192
8574,94,194
8575,94,195
8576,94,196
8577,94,202
8578,94,203
8579,94,207
8580,94,212
8581,94,213
8582,94,214
8583,94,216
8584,94,218
8585,94,220
8586,94,223
8587,94,227
8588,94,237
8589,94,240
8590,94,241
8591,94,244
8592,94,247
8593,94,249
8594,94,253
8595,94,259
8596,94,261
8597,94,263
8598,94,264
8599,94,269
8600,94,271
8601,94,272
8602,94,280
8603,94,282
8604,94,285
8605,94,286
8606,94,289
8607,94,290
8608,94,310
8609,94,325
8610,94,363
8611,94,371
8612,94,373
8613,94,374
8614,94,389
8615,94,390
8616,94,398
8617,94,399
8618,94,409
8619,94,411
8620,94,412
8621,94,416
8622,94,417
8623,94,421
8624,94,433
8625,94,441
8626,94,445
8627,94,466
8628,94,472
8629,94,474
8630,94,477
8631,94,482
8632,94,491
8633,94,492
8634,94,496
8635,94,502
8636,94,506
8637,94,513
8638,94,566
8639,94,590
8640,94,605
8641,94,611
8642,94,612
8643,94,673
8644,94,806
8645,94,809
8646,94,810
8647,94,851
8648,94,917
8649,95,20
8650,95,21
8651,95,29
8652,95,33
8653,95,34
8654,95,36
8655,95,38
8656,95,46
8657,95,70
8658,95,88
8659,95,89
8660,95,90
8661,95,91
8662,95,92
8663,95,99
8664,95,102
8665,95,103
8666,95,104
8667,95,106
8668,95,111
8669,95,117
8670,95,120
8671,95,130
8672,95,153
8673,95,156
8674,95,157
8675,95,164
8676,95,173
8677,95,174
8678,95,175
8679,95,182
8680,95,184
8681,95,189
8682,95,201
8683,95,203
8684,95,205
8685,95,207
8686,95,213
8687,95,214
8688,95,216
8689,95,218
8690,95,225
8691,95,231
8692,95,237
8693,95,239
8694,95,241
8695,95,244
8696,95,246
8697,95,249
8698,95,259
8699,95,263
8700,95,267
8701,95,269
8702,95,290
8703,95,300
8704,95,317
8705,95,328
8706,95,335
8707,95,349
8708,95,350
8709,95,360
8710,95,363
8711,95,371
8712,95,397
8713,95,406
8714,95,414
8715,95,430
8716,95,431
8717,95,442
8718,95,444
8719,95,445
8720,95,446
8721,95,457
8722,95,469
8723,95,479
8724,95,484
8725,95,496
8726,95,523
8727,95,525
8728,95,529
8729,95,563
8730,95,590
8731,95,667
8732,95,693
8733,95,707
8734,95,776
8735,95,784
8736,95,800
8737,95,815
8738,96,1
8739,96,5
8740,96,7
8741,96,8
8742,96,9
8743,96,25
8744,96,29
8745,96,34
8746,96,36
8747,96,38
8748,96,50
8749,96,60
8750,96,66
8751,96,67
8752,96,68
8753,96,69
8754,96,86
8755,96,92
8756,96,93
8757,96,94
8758,96,95
8759,96,96
8760,96,99
8761,96,100
8762,96,101
8763,96,102
8764,96,104
8765,96,112
8766,96,113
8767,96,114
8768,96,115
8769,96,117
8770,96,118
8771,96,129
8772,96,130
8773,96,138
8774,96,139
8775,96,148
8776,96,149
8777,96,156
8778,96,161
8779,96,164
8780,96,168
8781,96,170
8782,96,171
8783,96,173
8784,96,174
8785,96,182
8786,96,192
8787,96,203
8788,96,207
8789,96,213
8790,96,214
8791,96,216
8792,96,218
8793,96,219
8794,96,223
8795,96,227
8796,96,237
8797,96,240
8798,96,241
8799,96,244
8800,96,247
8801,96,248
8802,96,259
8803,96,260
8804,96,263
8805,96,264
8806,96,269
8807,96,270
8808,96,271
8809,96,272
8810,96,274
8811,96,277
8812,96,278
8813,96,280
8814,96,282
8815,96,283
8816,96,285
8817,96,286
8818,96,289
8819,96,290
8820,96,324
8821,96,347
8822,96,358
8823,96,363
8824,96,374
